Date,Open,High,Low,Close,Volume_From,Volume_To,Year
2019-07-06,11248.94,11605.43,11109.42,11474.28,36847.21,418161890.29,2019
2019-07-07,11474.28,12386.28,11339.02,12296.16,63847.27,762033323.29,2019
2019-07-08,12296.16,12808.06,12117.31,12567.02,79607.47,993891866.34,2019
2019-07-09,12567.02,13183.73,11569.94,12099.12,124523.09,1554955347.89,2019
2019-07-10,12099.12,12099.91,11002.39,11343.12,102929.11,1185222449.66,2019
2019-07-11,11343.12,11931.91,11096.61,11797.37,55994.89,647690095.15,2019
2019-07-12,11797.37,11835.87,10827.53,11363.97,59187.84,668325183.28,2019
2019-07-13,11363.97,11447.92,10118.85,10204.41,76310.21,814667763.32,2019
2019-07-14,10204.41,11070.18,9877.02,10850.26,92742.77,965178341.63,2019
2019-07-15,10850.26,11025.76,9366.82,9423.44,113537.84,1140137759.72,2019
2019-07-16,9423.44,9982.24,9086.51,9696.15,101032.08,965256823.84,2019
2019-07-17,9696.15,10776.54,9292.61,10638.35,102443.07,1033842556.65,2019
2019-07-18,10638.35,10757.41,10135.16,10532.94,62995.33,658190962.53,2019
2019-07-19,10532.94,11094.32,10379.19,10759.42,56766.57,608954333.23,2019
2019-07-20,10759.42,10833.99,10329.89,10586.71,38379.41,405339891.1,2019
2019-07-21,10586.71,10676.6,10072.07,10325.87,50574.02,524442852.25,2019
2019-07-22,10325.87,10328.44,9820.61,9854.15,52754.02,529438124.08,2019
2019-07-23,9854.15,9920.54,9535.78,9772.14,54750.78,531611909.42,2019
2019-07-24,9772.14,10184.43,9744.7,9882.43,40285.56,403576364.36,2019
2019-07-25,9882.43,9890.05,9668.52,9847.45,31960.31,312717110.04,2019
2019-07-26,9847.45,10202.95,9310.47,9478.32,53081.42,512612117.07,2019
2019-07-27,9478.32,9591.52,9135.64,9531.77,28313.55,267243770.14,2019
2019-07-28,9531.77,9717.69,9386.9,9506.93,31434.4,299936368.39,2019
2019-07-29,9506.93,9749.53,9391.78,9595.52,28856.19,276402322.56,2019
2019-07-30,9595.52,10123.94,9581.6,10089.25,42030.01,416343142.53,2019
2019-07-31,10089.25,10488.81,9890.49,10409.79,43505.11,442037342.05,2019
2019-08-01,10409.79,10666.64,10340.82,10528.99,44213.09,463688251.79,2019
2019-08-02,10528.99,10915.0,10509.35,10820.41,34102.93,367536516.75,2019
2019-08-03,10820.41,11074.95,10572.24,10978.91,39795.33,431699306.35,2019
2019-08-04,10978.91,11945.38,10978.89,11807.96,74748.53,870917186.96,2019
2019-08-05,11807.96,12316.85,11224.1,11467.1,80694.71,949534020.01,2019
2019-08-06,11467.1,12138.55,11393.98,11974.28,70893.9,834719365.81,2019
2019-08-07,11974.28,12042.87,11498.04,11982.8,49871.24,588463519.89,2019
2019-08-08,11982.8,12027.57,11674.06,11865.21,39230.82,464214586.73,2019
2019-08-09,11865.21,11971.35,11232.42,11293.59,40869.27,470049694.45,2019
2019-08-10,11293.59,11584.35,11119.32,11549.06,25734.51,292814721.19,2019
2019-08-11,11549.06,11554.74,11240.38,11387.41,20181.72,229908138.9,2019
2019-08-12,11387.41,11439.48,10765.3,10872.0,43742.98,483240069.77,2019
2019-08-13,10872.0,10873.44,9924.58,10031.89,70125.86,728247545.72,2019
2019-08-14,10031.89,10451.61,9497.12,10308.51,84438.15,842979140.9,2019
2019-08-15,10308.51,10544.97,9764.32,10360.43,62357.48,635040831.46,2019
2019-08-16,10360.43,10474.64,10010.76,10220.75,24470.79,251018339.59,2019
2019-08-17,10220.75,10512.89,10079.46,10326.25,21614.15,223456175.83,2019
2019-08-18,10326.25,10937.26,10278.31,10922.16,39936.81,426168059.98,2019
2019-08-19,10922.16,10956.06,10576.37,10770.76,30891.56,332208752.04,2019
2019-08-20,10770.76,10805.7,9870.07,10131.67,57446.51,584554031.67,2019
2019-08-21,10131.67,10231.99,9777.06,10104.11,38005.1,380411207.72,2019
2019-08-22,10104.11,10468.14,10053.67,10410.49,31466.97,324471966.33,2019
2019-08-23,10410.49,10430.99,9911.2,10150.07,28068.47,283755017.73,2019
2019-08-24,10150.07,10353.95,9907.03,10141.75,25686.72,259448931.12,2019
2019-08-25,10141.75,10626.93,10141.75,10364.91,42155.28,437989368.7,2019
2019-08-26,10364.91,10381.92,10038.26,10175.47,26481.68,269489962.47,2019
2019-08-27,10175.47,10281.59,9600.83,9722.83,49145.33,486936428.33,2019
2019-08-28,9722.83,9724.52,9344.69,9492.81,42711.51,406305621.25,2019
2019-08-29,9492.81,9699.85,9368.27,9587.25,28941.49,276606372.89,2019
2019-08-30,9587.25,9714.11,9512.03,9624.54,15427.47,148320616.41,2019
2019-08-31,9624.54,9823.53,9578.66,9768.36,15485.86,149995549.7,2019
2019-09-01,9768.36,10459.0,9764.76,10387.5,42504.5,429220162.8,2019
2019-09-02,10387.5,10773.27,10296.3,10625.1,52101.71,550564712.84,2019
2019-09-03,10625.1,10827.14,10392.88,10585.2,41229.09,436210232.43,2019
2019-09-04,10585.2,10659.6,10475.88,10556.16,23957.29,253210793.56,2019
2019-09-05,10556.16,10938.39,10228.17,10309.91,54409.77,577987384.8,2019
2019-09-06,10309.91,10574.99,10304.22,10491.96,18864.32,197436363.34,2019
2019-09-07,10491.96,10595.71,10286.85,10420.88,18990.22,198370974.82,2019
2019-09-08,10420.88,10514.59,10101.87,10314.88,33044.44,340516851.61,2019
2019-09-09,10314.88,10395.1,9966.94,10109.46,26197.16,266382297.99,2019
2019-09-10,10109.46,10251.97,9874.13,10165.01,28189.47,283998084.25,2019
2019-09-11,10165.01,10472.07,10057.09,10428.96,26821.06,275877681.63,2019
2019-09-12,10428.96,10591.45,9855.34,10372.29,24372.25,251594742.18,2019
2019-09-13,10372.29,10455.38,10251.96,10365.56,15570.76,161565882.04,2019
2019-09-14,10365.56,10401.53,10279.58,10313.02,11651.76,120645589.34,2019
2019-09-15,10313.02,10411.06,10103.87,10271.79,27381.87,280632567.99,2019
2019-09-16,10271.79,10297.99,10152.47,10198.62,21680.68,221966422.11,2019
2019-09-17,10198.62,10272.19,10100.9,10163.38,21739.97,221697128.61,2019
2019-09-18,10163.38,10368.46,9641.11,10281.03,45685.81,456963432.6,2019
2019-09-19,10281.03,10321.18,10065.55,10176.38,20930.03,213229233.56,2019
2019-09-20,10176.38,10187.64,9944.61,9988.38,17868.39,179453539.43,2019
2019-09-21,9988.38,10096.66,9871.97,10036.98,17799.44,178007946.58,2019
2019-09-22,10036.98,10073.79,9636.2,9694.6,33287.92,327752087.22,2019
2019-09-23,9694.6,9787.58,8107.01,8542.54,121811.28,1084866143.86,2019
2019-09-24,8542.54,8752.2,8246.24,8446.97,74724.79,631898763.59,2019
2019-09-25,8446.97,8471.02,7753.71,8074.99,80375.17,652614929.72,2019
2019-09-26,8074.99,8304.22,7888.5,8201.36,48376.65,390323710.89,2019
2019-09-27,8201.36,8345.03,8044.45,8223.65,29802.19,244186983.17,2019
2019-09-28,8223.65,8265.99,7943.33,8065.26,28053.51,226712656.15,2019
2019-09-29,8065.26,8372.24,7736.96,8314.62,50440.1,407250929.38,2019
2019-09-30,8314.62,8537.6,8212.01,8326.64,42368.0,355446344.41,2019
2019-10-01,8326.64,8403.51,8186.3,8391.52,24785.21,205325219.19,2019
2019-10-02,8391.52,8434.63,8105.02,8246.3,30435.91,250685863.87,2019
2019-10-03,8246.3,8267.11,8021.3,8168.05,26268.19,214500278.91,2019
2019-10-04,8168.05,8232.25,8052.51,8172.48,17371.63,141685742.42,2019
2019-10-05,8172.48,8221.03,7822.65,7868.31,30026.91,239636660.01,2019
2019-10-06,7868.31,8326.01,7798.09,8215.11,39653.14,321239400.73,2019
2019-10-07,8215.11,8354.19,8126.71,8191.87,21060.16,173334218.05,2019
2019-10-08,8191.87,8697.56,8132.74,8593.16,47097.59,398201725.27,2019
2019-10-09,8593.16,8672.58,8466.13,8596.57,29187.08,250267419.87,2019
2019-10-10,8596.57,8834.11,8259.77,8278.05,38612.05,326882172.42,2019
2019-10-11,8278.05,8439.44,8272.12,8316.66,11037.58,92609964.73,2019
2019-10-12,8316.66,8498.59,8194.16,8296.34,20190.99,168896951.15,2019
2019-10-13,8296.34,8414.24,8228.06,8363.94,17507.78,146015532.85,2019
2019-10-14,8363.94,8439.31,8116.92,8173.48,24899.11,205674618.32,2019
2019-10-15,8173.48,8193.41,7945.77,8014.39,34102.92,274670310.13,2019
2019-10-16,8014.39,8145.5,7948.95,8082.46,21657.02,175172893.7,2019
2019-10-17,8082.46,8157.36,7850.66,7972.62,27732.54,221065928.44,2019
2019-10-18,7972.62,8108.69,7919.05,7973.63,17875.39,143202359.39,2019
2019-10-19,7973.63,8326.13,7911.49,8247.25,25287.68,205394286.06,2019
2019-10-20,8247.25,8359.52,8177.11,8223.25,22831.65,188511539.86,2019
2019-10-21,8223.25,8318.41,8021.36,8034.5,24453.79,200593851.39,2019
2019-10-22,8034.5,8071.8,7336.06,7479.54,60122.39,457672451.42,2019
2019-10-23,7479.54,7524.31,7370.13,7444.2,28580.18,213663114.76,2019
2019-10-24,7444.2,8783.85,7431.2,8671.1,79777.72,656574822.36,2019
2019-10-25,8671.1,10380.48,8654.84,9258.98,154648.62,1457875080.4,2019
2019-10-26,9258.98,9805.42,9114.58,9550.6,64673.13,614726341.04,2019
2019-10-27,9550.6,9934.71,9201.49,9222.23,54907.49,522287119.66,2019
2019-10-28,9222.23,9565.11,9099.36,9432.86,40284.46,377872980.92,2019
2019-10-29,9432.86,9441.8,9018.3,9169.86,34376.01,315824657.23,2019
2019-10-30,9169.86,9423.16,8972.0,9157.52,35891.86,329788397.17,2019
2019-10-31,9157.52,9308.62,9072.62,9260.59,27365.39,251360754.52,2019
2019-11-01,9260.59,9400.44,9223.46,9311.99,17135.45,159847329.63,2019
2019-11-02,9311.99,9396.1,9108.22,9221.61,15670.3,144662760.99,2019
2019-11-03,9221.61,9578.74,9141.0,9421.54,29435.09,275923701.7,2019
2019-11-04,9421.54,9495.36,9196.64,9323.61,24971.55,233491267.4,2019
2019-11-05,9323.61,9455.53,9269.82,9347.27,22338.76,208985449.5,2019
2019-11-06,9347.27,9382.63,9114.14,9208.52,21322.07,196879610.6,2019
2019-11-07,9208.52,9263.83,8682.74,8772.31,41674.91,371135404.96,2019
2019-11-08,8772.31,8881.08,8732.62,8822.19,13145.33,116025279.26,2019
2019-11-09,8822.19,9126.98,8767.94,9045.85,18134.09,162649216.87,2019
